,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank
750,G:HGNC:10596,G:HGNC:1708,['GTG'],79.0,0.783,364.0
751,G:HGNC:11571,G:HGNC:10961,['GDpDpDG'],4007.0,0.202,5020.0
752,G:HGNC:11571,G:HGNC:10961,['GMG'],689.0,0.163,823.0
753,G:HGNC:11571,G:HGNC:10961,['GMDMG'],714.0,0.723,2577.0
754,G:HGNC:11571,G:HGNC:10961,['GMDpDMG'],2833.0,0.364,4453.0
755,G:HGNC:11571,G:HGNC:10961,"['GDpDpDG', 'GMG']",1302.0,0.145,1523.0
756,G:HGNC:11571,G:HGNC:10961,"['GDpDpDG', 'GMDMG']",2862.0,0.183,3503.0
757,G:HGNC:11571,G:HGNC:10961,"['GDpDpDG', 'GMDpDMG']",2756.0,0.151,3245.0
758,G:HGNC:11571,G:HGNC:10961,"['GMG', 'GMDMG']",2020.0,0.238,2651.0
759,G:HGNC:11571,G:HGNC:10961,"['GMG', 'GMDpDMG']",3501.0,0.132,4035.0
760,G:HGNC:11571,G:HGNC:10961,"['GMDMG', 'GMDpDMG']",3512.0,0.442,6296.0
761,G:HGNC:11571,G:HGNC:10961,"['GDpDpDG', 'GMG', 'GMDMG']",1228.0,0.11,1380.0
762,G:HGNC:11571,G:HGNC:10961,"['GDpDpDG', 'GMG', 'GMDpDMG']",1158.0,0.078,1256.0
763,G:HGNC:11571,G:HGNC:10961,"['GDpDpDG', 'GMDMG', 'GMDpDMG']",2679.0,0.167,3215.0
764,G:HGNC:11571,G:HGNC:10961,"['GMG', 'GMDMG', 'GMDpDMG']",3728.0,0.182,4559.0
765,G:HGNC:11571,G:HGNC:10961,"['GDpDpDG', 'GMG', 'GMDMG', 'GMDpDMG']",1138.0,0.089,1249.0
766,G:HGNC:24451,G:HGNC:11193,['GTG'],163.0,0.642,455.0
767,G:HGNC:10610,G:HGNC:13068,['GTG'],466.0,0.18,568.0
768,G:HGNC:1711,G:HGNC:6697,['GTG'],305.0,0.426,531.0
769,G:HGNC:9240,G:HGNC:19141,['GTG'],305.0,0.432,537.0
770,G:HGNC:15906,G:HGNC:26076,['GMDMG'],1484.0,0.355,2299.0
771,G:HGNC:15283,G:HGNC:23822,['GTG'],45.0,0.825,257.0
772,G:HGNC:14955,G:HGNC:7188,['GTG'],113.0,0.767,485.0
773,G:HGNC:20060,G:HGNC:12958,['GTG'],53.0,0.824,301.0
774,G:HGNC:20060,G:HGNC:12958,['GMG'],889.0,0.159,1057.0
775,G:HGNC:20060,G:HGNC:12958,['GMDMG'],1465.0,0.628,3937.0
776,G:HGNC:20060,G:HGNC:12958,['GMDpDMG'],1798.0,0.714,6296.0
777,G:HGNC:20060,G:HGNC:12958,"['GTG', 'GMG']",615.0,0.288,864.0
778,G:HGNC:20060,G:HGNC:12958,"['GTG', 'GMDMG']",664.0,0.814,3572.0
779,G:HGNC:20060,G:HGNC:12958,"['GTG', 'GMDpDMG']",719.0,0.858,5070.0
780,G:HGNC:20060,G:HGNC:12958,"['GMG', 'GMDMG']",1897.0,0.565,4365.0
781,G:HGNC:20060,G:HGNC:12958,"['GMG', 'GMDpDMG']",1039.0,0.806,5360.0
782,G:HGNC:20060,G:HGNC:12958,"['GMDMG', 'GMDpDMG']",2082.0,0.783,9579.0
783,G:HGNC:20060,G:HGNC:12958,"['GTG', 'GMG', 'GMDMG']",884.0,0.654,2556.0
784,G:HGNC:20060,G:HGNC:12958,"['GTG', 'GMG', 'GMDpDMG']",358.0,0.874,2848.0
785,G:HGNC:20060,G:HGNC:12958,"['GTG', 'GMDMG', 'GMDpDMG']",738.0,0.878,6046.0
786,G:HGNC:20060,G:HGNC:12958,"['GMG', 'GMDMG', 'GMDpDMG']",1280.0,0.785,5966.0
787,G:HGNC:20060,G:HGNC:12958,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",490.0,0.834,2950.0
788,G:HGNC:604,G:HGNC:17173,['GTG'],220.0,0.541,479.0
789,G:HGNC:9612,G:HGNC:23924,['GTG'],654.0,0.171,789.0
790,G:HGNC:24250,G:HGNC:5270,['GTG'],106.0,0.793,511.0
791,G:HGNC:24250,G:HGNC:5270,['GMG'],33.0,0.918,402.0
792,G:HGNC:24250,G:HGNC:5270,['GMDMG'],1950.0,0.516,4026.0
793,G:HGNC:24250,G:HGNC:5270,['GMDpDMG'],902.0,0.844,5790.0
794,G:HGNC:24250,G:HGNC:5270,"['GTG', 'GMG']",72.0,0.908,780.0
795,G:HGNC:24250,G:HGNC:5270,"['GTG', 'GMDMG']",1934.0,0.633,5273.0
796,G:HGNC:24250,G:HGNC:5270,"['GTG', 'GMDpDMG']",911.0,0.873,7167.0
797,G:HGNC:24250,G:HGNC:5270,"['GMG', 'GMDMG']",1213.0,0.723,4378.0
798,G:HGNC:24250,G:HGNC:5270,"['GMG', 'GMDpDMG']",173.0,0.966,5162.0
799,G:HGNC:24250,G:HGNC:5270,"['GMDMG', 'GMDpDMG']",1523.0,0.829,8925.0
800,G:HGNC:24250,G:HGNC:5270,"['GTG', 'GMG', 'GMDMG']",1170.0,0.719,4171.0
801,G:HGNC:24250,G:HGNC:5270,"['GTG', 'GMG', 'GMDpDMG']",147.0,0.969,4788.0
802,G:HGNC:24250,G:HGNC:5270,"['GTG', 'GMDMG', 'GMDpDMG']",1293.0,0.86,9228.0
803,G:HGNC:24250,G:HGNC:5270,"['GMG', 'GMDMG', 'GMDpDMG']",454.0,0.926,6098.0
804,G:HGNC:24250,G:HGNC:5270,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",400.0,0.924,5292.0
805,G:HGNC:3559,G:HGNC:1317,['GTG'],134.0,0.719,477.0
806,G:HGNC:3559,G:HGNC:1317,['GMDMG'],603.0,0.726,2200.0
807,G:HGNC:3559,G:HGNC:1317,"['GTG', 'GMDMG']",970.0,0.607,2466.0
808,G:HGNC:6518,G:HGNC:11052,['GTG'],248.0,0.418,426.0
809,G:HGNC:6518,G:HGNC:11052,['GMG'],370.0,0.565,850.0
810,G:HGNC:6518,G:HGNC:11052,['GMDMG'],4001.0,0.231,5206.0
811,G:HGNC:6518,G:HGNC:11052,['GMDpDMG'],4549.0,0.209,5752.0
812,G:HGNC:6518,G:HGNC:11052,"['GTG', 'GMG']",519.0,0.496,1030.0
813,G:HGNC:6518,G:HGNC:11052,"['GTG', 'GMDMG']",3729.0,0.429,6525.0
814,G:HGNC:6518,G:HGNC:11052,"['GTG', 'GMDpDMG']",5643.0,0.187,6939.0
815,G:HGNC:6518,G:HGNC:11052,"['GMG', 'GMDMG']",3786.0,0.421,6540.0
816,G:HGNC:6518,G:HGNC:11052,"['GMG', 'GMDpDMG']",4999.0,0.235,6537.0
817,G:HGNC:6518,G:HGNC:11052,"['GMDMG', 'GMDpDMG']",6919.0,0.235,9043.0
818,G:HGNC:6518,G:HGNC:11052,"['GTG', 'GMG', 'GMDMG']",3195.0,0.429,5599.0
819,G:HGNC:6518,G:HGNC:11052,"['GTG', 'GMG', 'GMDpDMG']",4501.0,0.191,5565.0
820,G:HGNC:6518,G:HGNC:11052,"['GTG', 'GMDMG', 'GMDpDMG']",6027.0,0.297,8578.0
821,G:HGNC:6518,G:HGNC:11052,"['GMG', 'GMDMG', 'GMDpDMG']",5493.0,0.284,7670.0
822,G:HGNC:6518,G:HGNC:11052,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",4407.0,0.262,5970.0
823,G:HGNC:602,G:HGNC:24891,['GTG'],411.0,0.346,628.0
824,G:HGNC:13922,G:HGNC:19354,['GTG'],165.0,0.595,407.0
825,G:HGNC:2606,G:HGNC:8624,['GMDMG'],477.0,0.811,2518.0
826,G:HGNC:2606,G:HGNC:8624,['GMDpDMG'],1.0,1.0,2512.0
827,G:HGNC:2606,G:HGNC:8624,"['GMDMG', 'GMDpDMG']",50.0,0.99,5258.0
828,G:HGNC:2252,G:HGNC:12680,['GTG'],514.0,0.473,976.0
829,G:HGNC:2252,G:HGNC:12680,['GMDMG'],4988.0,0.08,5419.0
830,G:HGNC:2252,G:HGNC:12680,['GMDpDMG'],5779.0,0.134,6673.0
831,G:HGNC:2252,G:HGNC:12680,"['GTG', 'GMDMG']",5700.0,0.234,7438.0
832,G:HGNC:2252,G:HGNC:12680,"['GTG', 'GMDpDMG']",6471.0,0.304,9296.0
833,G:HGNC:2252,G:HGNC:12680,"['GMDMG', 'GMDpDMG']",8127.0,0.155,9617.0
834,G:HGNC:2252,G:HGNC:12680,"['GTG', 'GMDMG', 'GMDpDMG']",8074.0,0.249,10755.0
835,G:HGNC:3430,G:HGNC:13054,['GTG'],526.0,0.235,688.0
836,G:HGNC:3430,G:HGNC:13054,['GMDMG'],3796.0,0.086,4155.0
837,G:HGNC:3430,G:HGNC:13054,"['GTG', 'GMDMG']",5477.0,0.06,5825.0
838,G:HGNC:14872,G:HGNC:12458,['GTG'],649.0,0.073,700.0
839,G:HGNC:14872,G:HGNC:12458,['GMDMG'],2289.0,0.336,3446.0
840,G:HGNC:14872,G:HGNC:12458,['GMDpDMG'],3724.0,0.16,4431.0
841,G:HGNC:14872,G:HGNC:12458,"['GTG', 'GMDMG']",2954.0,0.184,3622.0
842,G:HGNC:14872,G:HGNC:12458,"['GTG', 'GMDpDMG']",3950.0,0.15,4649.0
843,G:HGNC:14872,G:HGNC:12458,"['GMDMG', 'GMDpDMG']",5808.0,0.205,7310.0
844,G:HGNC:14872,G:HGNC:12458,"['GTG', 'GMDMG', 'GMDpDMG']",4858.0,0.189,5993.0
845,G:HGNC:21496,G:HGNC:15986,['GTG'],206.0,0.556,464.0
846,G:HGNC:21496,G:HGNC:15986,['GMG'],112.0,0.755,457.0
847,G:HGNC:21496,G:HGNC:15986,['GMDMG'],810.0,0.754,3295.0
848,G:HGNC:21496,G:HGNC:15986,['GMDpDMG'],2925.0,0.421,5048.0
849,G:HGNC:21496,G:HGNC:15986,"['GTG', 'GMG']",246.0,0.664,732.0
850,G:HGNC:21496,G:HGNC:15986,"['GTG', 'GMDMG']",1597.0,0.578,3781.0
851,G:HGNC:21496,G:HGNC:15986,"['GTG', 'GMDpDMG']",3572.0,0.333,5358.0
852,G:HGNC:21496,G:HGNC:15986,"['GMG', 'GMDMG']",687.0,0.794,3338.0
853,G:HGNC:21496,G:HGNC:15986,"['GMG', 'GMDpDMG']",2257.0,0.421,3895.0
854,G:HGNC:21496,G:HGNC:15986,"['GMDMG', 'GMDpDMG']",3320.0,0.533,7110.0
855,G:HGNC:21496,G:HGNC:15986,"['GTG', 'GMG', 'GMDMG']",1142.0,0.646,3222.0
856,G:HGNC:21496,G:HGNC:15986,"['GTG', 'GMG', 'GMDpDMG']",2326.0,0.357,3615.0
857,G:HGNC:21496,G:HGNC:15986,"['GTG', 'GMDMG', 'GMDpDMG']",3503.0,0.475,6671.0
858,G:HGNC:21496,G:HGNC:15986,"['GMG', 'GMDMG', 'GMDpDMG']",2144.0,0.54,4656.0
859,G:HGNC:21496,G:HGNC:15986,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",2147.0,0.471,4055.0
860,G:HGNC:29548,G:HGNC:29436,['GTG'],75.0,0.816,408.0
861,G:HGNC:29548,G:HGNC:29436,['GMDMG'],1485.0,0.359,2316.0
862,G:HGNC:29548,G:HGNC:29436,"['GTG', 'GMDMG']",1473.0,0.43,2582.0
863,G:HGNC:23074,G:HGNC:10642,['GMDMG'],2602.0,0.337,3924.0
864,G:HGNC:23074,G:HGNC:10642,['GMDpDMG'],4934.0,0.169,5938.0
865,G:HGNC:23074,G:HGNC:10642,"['GMDMG', 'GMDpDMG']",7091.0,0.225,9152.0
866,G:HGNC:9848,G:HGNC:17125,['GTG'],396.0,0.265,539.0
867,G:HGNC:943,G:HGNC:4161,['GTG'],186.0,0.636,511.0
868,G:HGNC:17592,G:HGNC:8767,['GMDMG'],2211.0,0.215,2818.0
869,G:HGNC:17055,G:HGNC:17565,['GMG'],345.0,0.773,1519.0
870,G:HGNC:17055,G:HGNC:17565,['GMDMG'],717.0,0.87,5512.0
871,G:HGNC:17055,G:HGNC:17565,['GMDpDMG'],1913.0,0.729,7060.0
872,G:HGNC:17055,G:HGNC:17565,"['GMG', 'GMDMG']",960.0,0.882,8145.0
873,G:HGNC:17055,G:HGNC:17565,"['GMG', 'GMDpDMG']",1615.0,0.819,8922.0
874,G:HGNC:17055,G:HGNC:17565,"['GMDMG', 'GMDpDMG']",1509.0,0.863,11045.0
875,G:HGNC:17055,G:HGNC:17565,"['GMG', 'GMDMG', 'GMDpDMG']",1325.0,0.87,10174.0
876,G:HGNC:9954,G:HGNC:17376,['GTG'],402.0,0.278,557.0
877,G:HGNC:9954,G:HGNC:17376,['GMDMG'],4017.0,0.281,5584.0
878,G:HGNC:9954,G:HGNC:17376,['GMDpDMG'],3556.0,0.494,7023.0
879,G:HGNC:9954,G:HGNC:17376,"['GTG', 'GMDMG']",3726.0,0.501,7463.0
880,G:HGNC:9954,G:HGNC:17376,"['GTG', 'GMDpDMG']",3087.0,0.659,9055.0
881,G:HGNC:9954,G:HGNC:17376,"['GMDMG', 'GMDpDMG']",5361.0,0.503,10793.0
882,G:HGNC:9954,G:HGNC:17376,"['GTG', 'GMDMG', 'GMDpDMG']",4274.0,0.607,10886.0
883,G:HGNC:26969,G:HGNC:16085,['GMG'],562.0,0.32,827.0
884,G:HGNC:26969,G:HGNC:16085,['GMDMG'],1741.0,0.721,6229.0
885,G:HGNC:26969,G:HGNC:16085,['GMDpDMG'],2845.0,0.61,7293.0
886,G:HGNC:26969,G:HGNC:16085,"['GMG', 'GMDMG']",1266.0,0.824,7203.0
887,G:HGNC:26969,G:HGNC:16085,"['GMG', 'GMDpDMG']",2241.0,0.702,7518.0
888,G:HGNC:26969,G:HGNC:16085,"['GMDMG', 'GMDpDMG']",2792.0,0.748,11064.0
889,G:HGNC:26969,G:HGNC:16085,"['GMG', 'GMDMG', 'GMDpDMG']",2100.0,0.748,8317.0
890,G:HGNC:29322,G:HGNC:23176,['GMG'],9.0,0.965,259.0
891,G:HGNC:29322,G:HGNC:23176,['GMDMG'],242.0,0.913,2776.0
892,G:HGNC:29322,G:HGNC:23176,['GMDpDMG'],4767.0,0.027,4898.0
893,G:HGNC:29322,G:HGNC:23176,"['GMG', 'GMDMG']",180.0,0.904,1878.0
894,G:HGNC:29322,G:HGNC:23176,"['GMG', 'GMDpDMG']",2140.0,0.074,2310.0
895,G:HGNC:29322,G:HGNC:23176,"['GMDMG', 'GMDpDMG']",5828.0,0.191,7202.0
896,G:HGNC:29322,G:HGNC:23176,"['GMG', 'GMDMG', 'GMDpDMG']",2062.0,0.228,2670.0
897,G:HGNC:24226,G:HGNC:11976,['GTG'],138.0,0.634,377.0
898,G:HGNC:3170,G:HGNC:2855,['GTG'],464.0,0.187,571.0
899,G:HGNC:32607,G:HGNC:7212,['GTG'],367.0,0.256,493.0
900,G:HGNC:24808,G:HGNC:18328,['GTG'],7.0,0.963,189.0
901,G:HGNC:1455,G:HGNC:13886,['GTG'],656.0,0.144,766.0
902,G:HGNC:1455,G:HGNC:13886,['GMG'],1068.0,0.088,1171.0
903,G:HGNC:1455,G:HGNC:13886,['GMDMG'],4596.0,0.043,4802.0
904,G:HGNC:1455,G:HGNC:13886,['GMDpDMG'],5393.0,0.099,5988.0
905,G:HGNC:1455,G:HGNC:13886,"['GTG', 'GMG']",1398.0,0.104,1561.0
906,G:HGNC:1455,G:HGNC:13886,"['GTG', 'GMDMG']",6366.0,0.04,6631.0
907,G:HGNC:1455,G:HGNC:13886,"['GTG', 'GMDpDMG']",7015.0,0.142,8174.0
908,G:HGNC:1455,G:HGNC:13886,"['GMG', 'GMDMG']",5326.0,0.013,5398.0
909,G:HGNC:1455,G:HGNC:13886,"['GMG', 'GMDpDMG']",4837.0,0.094,5341.0
910,G:HGNC:1455,G:HGNC:13886,"['GMDMG', 'GMDpDMG']",7964.0,0.05,8381.0
911,G:HGNC:1455,G:HGNC:13886,"['GTG', 'GMG', 'GMDMG']",5357.0,0.009,5408.0
912,G:HGNC:1455,G:HGNC:13886,"['GTG', 'GMG', 'GMDpDMG']",4756.0,0.099,5277.0
913,G:HGNC:1455,G:HGNC:13886,"['GTG', 'GMDMG', 'GMDpDMG']",8950.0,0.047,9396.0
914,G:HGNC:1455,G:HGNC:13886,"['GMG', 'GMDMG', 'GMDpDMG']",5635.0,0.026,5785.0
915,G:HGNC:1455,G:HGNC:13886,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",5501.0,0.02,5613.0
916,G:HGNC:23485,G:HGNC:7146,['GMG'],282.0,0.476,538.0
917,G:HGNC:25492,G:HGNC:29167,['GTG'],16.0,0.945,290.0
918,G:HGNC:25492,G:HGNC:29167,['GMG'],560.0,0.319,822.0
919,G:HGNC:25492,G:HGNC:29167,['GMDMG'],1265.0,0.579,3006.0
920,G:HGNC:25492,G:HGNC:29167,['GMDpDMG'],2162.0,0.6,5408.0
921,G:HGNC:25492,G:HGNC:29167,"['GTG', 'GMG']",319.0,0.592,781.0
922,G:HGNC:25492,G:HGNC:29167,"['GTG', 'GMDMG']",812.0,0.736,3080.0
923,G:HGNC:25492,G:HGNC:29167,"['GTG', 'GMDpDMG']",1355.0,0.702,4547.0
924,G:HGNC:25492,G:HGNC:29167,"['GMG', 'GMDMG']",2676.0,0.307,3860.0
925,G:HGNC:25492,G:HGNC:29167,"['GMG', 'GMDpDMG']",1835.0,0.625,4892.0
926,G:HGNC:25492,G:HGNC:29167,"['GMDMG', 'GMDpDMG']",3020.0,0.613,7803.0
927,G:HGNC:25492,G:HGNC:29167,"['GTG', 'GMG', 'GMDMG']",1661.0,0.398,2760.0
928,G:HGNC:25492,G:HGNC:29167,"['GTG', 'GMG', 'GMDpDMG']",877.0,0.716,3091.0
929,G:HGNC:25492,G:HGNC:29167,"['GTG', 'GMDMG', 'GMDpDMG']",1576.0,0.72,5638.0
930,G:HGNC:25492,G:HGNC:29167,"['GMG', 'GMDMG', 'GMDpDMG']",2092.0,0.624,5558.0
931,G:HGNC:25492,G:HGNC:29167,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",996.0,0.697,3288.0
932,G:HGNC:9329,G:HGNC:11004,['GTG'],76.0,0.768,328.0
933,G:HGNC:9329,G:HGNC:11004,['GMDMG'],2984.0,0.303,4281.0
934,G:HGNC:9329,G:HGNC:11004,['GMDpDMG'],3690.0,0.395,6103.0
935,G:HGNC:9329,G:HGNC:11004,"['GTG', 'GMDMG']",1451.0,0.59,3540.0
936,G:HGNC:9329,G:HGNC:11004,"['GTG', 'GMDpDMG']",1624.0,0.618,4251.0
937,G:HGNC:9329,G:HGNC:11004,"['GMDMG', 'GMDpDMG']",5221.0,0.468,9810.0
938,G:HGNC:9329,G:HGNC:11004,"['GTG', 'GMDMG', 'GMDpDMG']",1886.0,0.617,4920.0
939,G:HGNC:25364,G:HGNC:4568,['GTG'],319.0,0.303,458.0
940,G:HGNC:25364,G:HGNC:4568,['GMG'],637.0,0.18,777.0
941,G:HGNC:25364,G:HGNC:4568,['GMDMG'],1047.0,0.638,2889.0
942,G:HGNC:25364,G:HGNC:4568,['GMDpDMG'],2579.0,0.254,3459.0
943,G:HGNC:25364,G:HGNC:4568,"['GTG', 'GMG']",811.0,0.153,957.0
944,G:HGNC:25364,G:HGNC:4568,"['GTG', 'GMDMG']",2120.0,0.333,3179.0
945,G:HGNC:25364,G:HGNC:4568,"['GTG', 'GMDpDMG']",3019.0,0.147,3540.0
946,G:HGNC:25364,G:HGNC:4568,"['GMG', 'GMDMG']",2574.0,0.194,3192.0
947,G:HGNC:25364,G:HGNC:4568,"['GMG', 'GMDpDMG']",2792.0,0.063,2980.0
948,G:HGNC:25364,G:HGNC:4568,"['GMDMG', 'GMDpDMG']",1750.0,0.686,5581.0
949,G:HGNC:25364,G:HGNC:4568,"['GTG', 'GMG', 'GMDMG']",2589.0,0.168,3110.0
950,G:HGNC:25364,G:HGNC:4568,"['GTG', 'GMG', 'GMDpDMG']",2639.0,0.057,2799.0
951,G:HGNC:25364,G:HGNC:4568,"['GTG', 'GMDMG', 'GMDpDMG']",2946.0,0.449,5347.0
952,G:HGNC:25364,G:HGNC:4568,"['GMG', 'GMDMG', 'GMDpDMG']",3128.0,0.272,4299.0
953,G:HGNC:25364,G:HGNC:4568,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",3013.0,0.185,3699.0
954,G:HGNC:707,G:HGNC:26098,['GTG'],126.0,0.677,390.0
955,G:HGNC:30136,G:HGNC:8487,['GTG'],256.0,0.464,478.0
956,G:HGNC:21336,G:HGNC:19024,['GTG'],212.0,0.519,441.0
957,G:HGNC:9109,G:HGNC:14702,['GTG'],90.0,0.689,289.0
958,G:HGNC:29304,G:HGNC:18745,['GTG'],301.0,0.36,470.0
959,G:HGNC:21147,G:HGNC:20982,['GTG'],102.0,0.783,471.0
960,G:HGNC:21147,G:HGNC:20982,['GMDMG'],2147.0,0.295,3044.0
961,G:HGNC:21147,G:HGNC:20982,['GMDpDMG'],4908.0,0.008,4949.0
962,G:HGNC:21147,G:HGNC:20982,"['GTG', 'GMDMG']",2366.0,0.335,3557.0
963,G:HGNC:21147,G:HGNC:20982,"['GTG', 'GMDpDMG']",5480.0,0.058,5816.0
964,G:HGNC:21147,G:HGNC:20982,"['GMDMG', 'GMDpDMG']",7543.0,0.016,7664.0
965,G:HGNC:21147,G:HGNC:20982,"['GTG', 'GMDMG', 'GMDpDMG']",7574.0,0.038,7877.0
966,G:HGNC:29672,G:HGNC:20528,['GTG'],79.0,0.786,369.0
967,G:HGNC:5009,G:HGNC:35126,['GTG'],325.0,0.583,780.0
968,G:HGNC:23298,G:HGNC:21224,['GTG'],138.0,0.616,359.0
969,G:HGNC:30581,G:HGNC:21176,['GMDMG'],2029.0,0.399,3377.0
970,G:HGNC:30581,G:HGNC:21176,['GMDpDMG'],5212.0,0.116,5897.0
971,G:HGNC:30581,G:HGNC:21176,"['GMDMG', 'GMDpDMG']",7278.0,0.171,8775.0
972,G:HGNC:6253,G:HGNC:18469,['GTG'],65.0,0.792,313.0
973,G:HGNC:16497,G:HGNC:7714,['GTG'],133.0,0.599,332.0
974,G:HGNC:6692,G:HGNC:31862,['GTG'],279.0,0.577,659.0
975,G:HGNC:6692,G:HGNC:31862,['GMDMG'],559.0,0.826,3207.0
976,G:HGNC:6692,G:HGNC:31862,['GMDpDMG'],515.0,0.89,4692.0
977,G:HGNC:6692,G:HGNC:31862,"['GTG', 'GMDMG']",2228.0,0.502,4478.0
978,G:HGNC:6692,G:HGNC:31862,"['GTG', 'GMDpDMG']",2199.0,0.623,5832.0
979,G:HGNC:6692,G:HGNC:31862,"['GMDMG', 'GMDpDMG']",683.0,0.903,7073.0
980,G:HGNC:6692,G:HGNC:31862,"['GTG', 'GMDMG', 'GMDpDMG']",2105.0,0.729,7781.0
981,G:HGNC:20267,G:HGNC:8968,['GMDMG'],1593.0,0.538,3449.0
982,G:HGNC:20267,G:HGNC:8968,['GMDpDMG'],3041.0,0.46,5632.0
983,G:HGNC:20267,G:HGNC:8968,"['GMDMG', 'GMDpDMG']",4074.0,0.52,8494.0
984,G:HGNC:6914,G:HGNC:29121,['GTG'],268.0,0.384,435.0
985,G:HGNC:30869,G:HGNC:29993,['GTG'],175.0,0.55,389.0
986,G:HGNC:10640,G:HGNC:10498,['GTG'],376.0,0.348,577.0
987,G:HGNC:18458,G:HGNC:11064,['GTG'],186.0,0.542,406.0
988,G:HGNC:18458,G:HGNC:11064,['GMDMG'],811.0,0.727,2968.0
989,G:HGNC:18458,G:HGNC:11064,['GMDpDMG'],2784.0,0.456,5113.0
990,G:HGNC:18458,G:HGNC:11064,"['GTG', 'GMDMG']",1024.0,0.687,3274.0
991,G:HGNC:18458,G:HGNC:11064,"['GTG', 'GMDpDMG']",2224.0,0.524,4669.0
992,G:HGNC:18458,G:HGNC:11064,"['GMDMG', 'GMDpDMG']",3422.0,0.538,7408.0
993,G:HGNC:18458,G:HGNC:11064,"['GTG', 'GMDMG', 'GMDpDMG']",2242.0,0.62,5904.0
994,G:HGNC:24084,G:HGNC:26744,['GMDMG'],47.0,0.975,1855.0
995,G:HGNC:26006,G:HGNC:2210,['GDpDpDG'],3386.0,0.407,5711.0
996,G:HGNC:26006,G:HGNC:2210,['GMDMG'],1186.0,0.54,2576.0
997,G:HGNC:26006,G:HGNC:2210,['GMDpDMG'],199.0,0.943,3476.0
998,G:HGNC:26006,G:HGNC:2210,"['GDpDpDG', 'GMDMG']",2498.0,0.374,3991.0
999,G:HGNC:26006,G:HGNC:2210,"['GDpDpDG', 'GMDpDMG']",1577.0,0.359,2461.0
1000,G:HGNC:26006,G:HGNC:2210,"['GMDMG', 'GMDpDMG']",761.0,0.865,5639.0
1001,G:HGNC:26006,G:HGNC:2210,"['GDpDpDG', 'GMDMG', 'GMDpDMG']",1600.0,0.346,2448.0
